date,accx,accy,accz
12/9/2020 1:20:27.813000000 PM,0.06958,0.008301,1.001221
12/9/2020 1:20:27.824000000 PM,0.071533,0.012451,0.990479
12/9/2020 1:20:27.835000000 PM,0.06958,0.013184,1.006104
12/9/2020 1:20:27.845000000 PM,0.071777,0.016846,0.994385
12/9/2020 1:20:27.855000000 PM,0.071777,0.009521,1.005127
12/9/2020 1:20:27.864000000 PM,0.068604,0.011963,1.001465
12/9/2020 1:20:27.877000000 PM,0.068359,0.009521,0.993164
12/9/2020 1:20:27.887000000 PM,0.071045,0.005615,1.000732
12/9/2020 1:20:27.898000000 PM,0.067871,0.012451,0.996582
12/9/2020 1:20:27.910000000 PM,0.073242,0.012939,1.000732
12/9/2020 1:20:27.920000000 PM,0.067139,0.007812,0.990967
12/9/2020 1:20:27.929000000 PM,0.072021,0.012207,1.005127
12/9/2020 1:20:27.940000000 PM,0.071045,0.012695,1.005615
12/9/2020 1:20:27.951000000 PM,0.06958,0.010254,1.000488
12/9/2020 1:20:27.960000000 PM,0.069092,0.006348,0.999512
12/9/2020 1:20:27.971000000 PM,0.06958,0.014648,1.010742
12/9/2020 1:20:27.982000000 PM,0.066895,0.012451,0.996094
12/9/2020 1:20:27.994000000 PM,0.065918,0.011719,1.000488
12/9/2020 1:20:28.009000000 PM,0.070557,0.010498,0.999512
12/9/2020 1:20:28.017000000 PM,0.072266,0.007324,1.001221
12/9/2020 1:20:28.027000000 PM,0.07251,0.012451,0.998291
12/9/2020 1:20:28.039000000 PM,0.068359,0.011475,0.997314
12/9/2020 1:20:28.050000000 PM,0.072266,0.006592,0.998535
12/9/2020 1:20:28.060000000 PM,0.069336,0.01123,1.001709
12/9/2020 1:20:28.069000000 PM,0.068359,0.00708,1.005615
12/9/2020 1:20:28.082000000 PM,0.069092,0.009766,1.001221
12/9/2020 1:20:28.092000000 PM,0.070801,0.009521,1.003906
12/9/2020 1:20:28.101000000 PM,0.066895,0.010986,1.001221
12/9/2020 1:20:28.117000000 PM,0.06958,0.012939,0.99707
12/9/2020 1:20:28.125000000 PM,0.068848,0.008301,1.006348
12/9/2020 1:20:28.134000000 PM,0.064697,0.013428,0.999023
12/9/2020 1:20:28.146000000 PM,0.069092,0.010742,1.001221
12/9/2020 1:20:28.156000000 PM,0.072266,0.008301,0.999023
12/9/2020 1:20:28.170000000 PM,0.069092,0.009766,1.002441
12/9/2020 1:20:28.179000000 PM,0.066895,0.005127,1.003662
12/9/2020 1:20:28.191000000 PM,0.074707,0.013672,1.001953
12/9/2020 1:20:28.201000000 PM,0.071289,0.011963,1.001465
12/9/2020 1:20:28.212000000 PM,0.068115,0.010254,0.997803
12/9/2020 1:20:28.223000000 PM,0.068604,0.009521,1.002686
12/9/2020 1:20:28.233000000 PM,0.067139,0.009521,1.003174
12/9/2020 1:20:28.244000000 PM,0.069092,0.011963,1.000732
12/9/2020 1:20:28.254000000 PM,0.071045,0.009521,1.002197
12/9/2020 1:20:28.264000000 PM,0.067139,0.007324,1.000977
12/9/2020 1:20:28.274000000 PM,0.068359,0.011963,1.005127
12/9/2020 1:20:28.289000000 PM,0.064941,0.008545,1.003906
12/9/2020 1:20:28.297000000 PM,0.071289,0.011475,0.999756
12/9/2020 1:20:28.307000000 PM,0.069336,0.009766,1.007812
12/9/2020 1:20:28.319000000 PM,0.071045,0.010742,1.004639
12/9/2020 1:20:28.331000000 PM,0.06665,0.009521,0.999512
12/9/2020 1:20:28.341000000 PM,0.071045,0.010254,1.000488
12/9/2020 1:20:28.352000000 PM,0.070068,0.010742,0.997559
12/9/2020 1:20:28.364000000 PM,0.06958,0.010498,1.006836
12/9/2020 1:20:28.374000000 PM,0.072021,0.011475,1.003662
12/9/2020 1:20:28.389000000 PM,0.067871,0.009521,0.997559
12/9/2020 1:20:28.397000000 PM,0.068115,0.013428,1.004639
12/9/2020 1:20:28.407000000 PM,0.074463,0.009277,1.002686
12/9/2020 1:20:28.417000000 PM,0.072998,0.007568,1.010498
12/9/2020 1:20:28.427000000 PM,0.068115,0.011963,0.999268
12/9/2020 1:20:28.437000000 PM,0.067383,0.01001,0.996826
12/9/2020 1:20:28.449000000 PM,0.067383,0.011719,1.002686
12/9/2020 1:20:28.459000000 PM,0.070312,0.009277,0.99707
12/9/2020 1:20:28.469000000 PM,0.067871,0.009033,0.999023
12/9/2020 1:20:28.479000000 PM,0.070312,0.005859,1.000244
12/9/2020 1:20:28.491000000 PM,0.075195,0.011475,0.997803
12/9/2020 1:20:28.501000000 PM,0.073975,0.008301,1.003174
12/9/2020 1:20:28.516000000 PM,0.068115,0.011963,1.005859
12/9/2020 1:20:28.524000000 PM,0.072021,0.014404,1.006592
12/9/2020 1:20:28.541000000 PM,0.069824,0.010986,0.994629
12/9/2020 1:20:28.548000000 PM,0.066895,0.010254,0.994873
12/9/2020 1:20:28.558000000 PM,0.07251,0.014404,1.000977
12/9/2020 1:20:28.574000000 PM,0.070801,0.009033,1.004883
12/9/2020 1:20:28.581000000 PM,0.069824,0.012695,1.004395
12/9/2020 1:20:28.598000000 PM,0.072754,0.008301,0.997803
12/9/2020 1:20:28.605000000 PM,0.070801,0.007324,0.998291
12/9/2020 1:20:28.617000000 PM,0.068115,0.010986,1.001465
12/9/2020 1:20:28.628000000 PM,0.071289,0.014648,0.999268
12/9/2020 1:20:28.637000000 PM,0.07251,0.01001,1.00293
12/9/2020 1:20:28.647000000 PM,0.071045,0.008789,1.000977
12/9/2020 1:20:28.658000000 PM,0.070312,0.012939,1.007324
12/9/2020 1:20:28.668000000 PM,0.070312,0.013184,0.999023
12/9/2020 1:20:28.678000000 PM,0.071045,0.00708,1.000244
12/9/2020 1:20:28.689000000 PM,0.069336,0.011963,0.999023
12/9/2020 1:20:28.699000000 PM,0.070557,0.014404,1.00415
12/9/2020 1:20:28.710000000 PM,0.072021,0.01123,0.998535
12/9/2020 1:20:28.722000000 PM,0.066406,0.011963,1.002686
12/9/2020 1:20:28.732000000 PM,0.072998,0.013428,0.996826
12/9/2020 1:20:28.742000000 PM,0.068359,0.012451,1.004883
12/9/2020 1:20:28.752000000 PM,0.068115,0.006836,1.001953
12/9/2020 1:20:28.768000000 PM,0.073242,0.009033,0.998535
12/9/2020 1:20:28.779000000 PM,0.072021,0.009277,1.001465
12/9/2020 1:20:28.789000000 PM,0.070557,0.009033,1.003662
12/9/2020 1:20:28.802000000 PM,0.069092,0.010986,1.000488
12/9/2020 1:20:28.811000000 PM,0.073242,0.012451,1.009277
12/9/2020 1:20:28.820000000 PM,0.070801,0.009277,1.005127
12/9/2020 1:20:28.832000000 PM,0.073975,0.003662,0.999268
12/9/2020 1:20:28.842000000 PM,0.063721,0.008545,0.997314
12/9/2020 1:20:28.851000000 PM,0.073242,0.011475,1.001465
12/9/2020 1:20:28.863000000 PM,0.069336,0.011963,1.001953
12/9/2020 1:20:28.873000000 PM,0.06958,0.011719,0.996826
12/9/2020 1:20:28.883000000 PM,0.066162,0.01001,1.009033
12/9/2020 1:20:28.893000000 PM,0.073486,0.009521,0.997314
12/9/2020 1:20:28.904000000 PM,0.076416,0.012695,1.002441
12/9/2020 1:20:28.915000000 PM,0.069336,0.010498,1.002197
12/9/2020 1:20:28.924000000 PM,0.070312,0.01416,1
12/9/2020 1:20:28.935000000 PM,0.067139,0.009766,1.003174
12/9/2020 1:20:28.944000000 PM,0.066406,0.009277,1.003906
12/9/2020 1:20:28.954000000 PM,0.068848,0.010498,1.006104
12/9/2020 1:20:28.965000000 PM,0.067627,0.010742,0.996582
12/9/2020 1:20:28.976000000 PM,0.069824,0.012939,0.999756
12/9/2020 1:20:28.986000000 PM,0.074707,0.009521,1.001221
12/9/2020 1:20:28.999000000 PM,0.070801,0.012939,1.003662
12/9/2020 1:20:29.013000000 PM,0.07373,0.008057,0.996826
12/9/2020 1:20:29.023000000 PM,0.068604,0.007812,1.006836
12/9/2020 1:20:29.034000000 PM,0.072266,0.010742,0.996094
12/9/2020 1:20:29.043000000 PM,0.070068,0.005859,1.001221
12/9/2020 1:20:29.053000000 PM,0.067627,0.012939,1.00415
12/9/2020 1:20:29.063000000 PM,0.06958,0.013916,0.99707
12/9/2020 1:20:29.073000000 PM,0.071045,0.011963,1.005127
12/9/2020 1:20:29.083000000 PM,0.068604,0.008789,1.001221
12/9/2020 1:20:29.093000000 PM,0.070312,0.011963,1.003174
12/9/2020 1:20:29.109000000 PM,0.069092,0.008789,1.001709
12/9/2020 1:20:29.116000000 PM,0.066895,0.010498,0.997559
12/9/2020 1:20:29.128000000 PM,0.070312,0.006836,0.994629
12/9/2020 1:20:29.139000000 PM,0.071777,0.010742,1
12/9/2020 1:20:29.149000000 PM,0.070312,0.006348,1.003418
12/9/2020 1:20:29.159000000 PM,0.070557,0.009766,1.000488
12/9/2020 1:20:29.170000000 PM,0.069824,0.006836,1
12/9/2020 1:20:29.186000000 PM,0.07251,0.010498,1.000977
12/9/2020 1:20:29.194000000 PM,0.069092,0.013428,0.999268
12/9/2020 1:20:29.211000000 PM,0.065674,0.006348,0.996826
12/9/2020 1:20:29.219000000 PM,0.068359,0.012939,1
12/9/2020 1:20:29.229000000 PM,0.070557,0.012695,0.99707
12/9/2020 1:20:29.240000000 PM,0.072754,0.010986,1.00293
12/9/2020 1:20:29.250000000 PM,0.073242,0.010498,1.001709
12/9/2020 1:20:29.263000000 PM,0.072754,0.009521,1.004395
12/9/2020 1:20:29.273000000 PM,0.072754,0.008057,0.998779
12/9/2020 1:20:29.288000000 PM,0.06958,0.01001,1.002686
12/9/2020 1:20:29.295000000 PM,0.07373,0.007568,1.001953
12/9/2020 1:20:29.311000000 PM,0.070557,0.008545,0.998291
12/9/2020 1:20:29.319000000 PM,0.068359,0.008301,1
12/9/2020 1:20:29.329000000 PM,0.071777,0.008057,1.002441
12/9/2020 1:20:29.339000000 PM,0.070068,0.011719,0.993652
12/9/2020 1:20:29.350000000 PM,0.068359,0.009766,0.998291
12/9/2020 1:20:29.359000000 PM,0.067139,0.012207,1.00293
12/9/2020 1:20:29.371000000 PM,0.069824,0.008545,1.004883
12/9/2020 1:20:29.381000000 PM,0.068848,0.008057,1.006104
12/9/2020 1:20:29.390000000 PM,0.067139,0.007568,1.003174
12/9/2020 1:20:29.400000000 PM,0.070068,0.011719,1.000977
12/9/2020 1:20:29.413000000 PM,0.072266,0.008301,0.995361
12/9/2020 1:20:29.422000000 PM,0.067627,0.010742,1.008301
12/9/2020 1:20:29.432000000 PM,0.069824,0.010498,0.993164
12/9/2020 1:20:29.442000000 PM,0.06958,0.009033,1.003418
12/9/2020 1:20:29.453000000 PM,0.068848,0.008057,0.99707
12/9/2020 1:20:29.463000000 PM,0.071777,0.008545,0.993896
12/9/2020 1:20:29.473000000 PM,0.068359,0.010986,0.997314
12/9/2020 1:20:29.483000000 PM,0.070312,0.01123,1.000732
12/9/2020 1:20:29.493000000 PM,0.072754,0.010742,1.003418
12/9/2020 1:20:29.500000000 PM,0.071045,0.012207,1.003662
12/9/2020 1:20:29.512000000 PM,0.067627,0.012451,0.999023
12/9/2020 1:20:29.520000000 PM,0.069824,0.009521,1.012939
12/9/2020 1:20:29.531000000 PM,0.068604,0.010498,1.003174
12/9/2020 1:20:29.543000000 PM,0.069092,0.009766,0.996582
12/9/2020 1:20:29.553000000 PM,0.070801,0.011719,1.003906
12/9/2020 1:20:29.563000000 PM,0.069336,0.008301,1.001465
12/9/2020 1:20:29.574000000 PM,0.068604,0.013184,1.000977
12/9/2020 1:20:29.586000000 PM,0.071533,0.009033,1.00415
12/9/2020 1:20:29.596000000 PM,0.070312,0.007568,1.001465
12/9/2020 1:20:29.606000000 PM,0.069824,0.010254,0.998047
12/9/2020 1:20:29.618000000 PM,0.07251,0.005859,1.006104
12/9/2020 1:20:29.628000000 PM,0.070312,0.011475,1.005371
12/9/2020 1:20:29.638000000 PM,0.067383,0.008301,1.000732
12/9/2020 1:20:29.650000000 PM,0.070068,0.010986,1.002197
12/9/2020 1:20:29.659000000 PM,0.074463,0.008545,1.003418
12/9/2020 1:20:29.669000000 PM,0.069092,0.009766,1.00415
12/9/2020 1:20:29.680000000 PM,0.067871,0.011475,1.005371
12/9/2020 1:20:29.692000000 PM,0.074463,0.011475,0.999268
12/9/2020 1:20:29.713000000 PM,0.06958,0.009033,1.009033
12/9/2020 1:20:29.721000000 PM,0.068604,0.011475,0.999512
12/9/2020 1:20:29.736000000 PM,0.068848,0.010742,0.998779
12/9/2020 1:20:29.743000000 PM,0.072266,0.008301,1.000488
12/9/2020 1:20:29.755000000 PM,0.070557,0.010986,0.996338
12/9/2020 1:20:29.766000000 PM,0.070068,0.009521,1.007812
12/9/2020 1:20:29.776000000 PM,0.070557,0.006836,1.003906
12/9/2020 1:20:29.786000000 PM,0.068848,0.013916,0.993164
12/9/2020 1:20:29.801000000 PM,0.067871,0.011475,1.003906
12/9/2020 1:20:29.809000000 PM,0.070068,0.012207,1.003418
12/9/2020 1:20:29.817000000 PM,0.070312,0.01123,1.002197
12/9/2020 1:20:29.837000000 PM,0.068604,0.012451,1.003174
12/9/2020 1:20:29.845000000 PM,0.072021,0.015869,1.003174
12/9/2020 1:20:29.853000000 PM,0.072266,0.008545,1.004395
12/9/2020 1:20:29.863000000 PM,0.067383,0.008545,1.001709
12/9/2020 1:20:29.875000000 PM,0.069824,0.012451,1.000244
12/9/2020 1:20:29.883000000 PM,0.069336,0.011963,1.00293
12/9/2020 1:20:29.893000000 PM,0.073242,0.006592,1.003906
12/9/2020 1:20:29.903000000 PM,0.069336,0.010742,1.000244
12/9/2020 1:20:29.913000000 PM,0.069336,0.012695,1.002441
12/9/2020 1:20:29.926000000 PM,0.06665,0.008789,0.995361
12/9/2020 1:20:29.933000000 PM,0.069824,0.010254,1.002686
12/9/2020 1:20:29.943000000 PM,0.068359,0.011963,1.003662
12/9/2020 1:20:29.953000000 PM,0.070801,0.012451,0.997803
12/9/2020 1:20:29.984000000 PM,0.070557,0.013184,1.000244
12/9/2020 1:20:29.991000000 PM,0.070801,0.006104,1.003418
12/9/2020 1:20:29.998000000 PM,0.068359,0.003418,1.006592
12/9/2020 1:20:30.020000000 PM,0.072754,0.011475,1.002197
12/9/2020 1:20:30.027000000 PM,0.069336,0.01001,0.999756
12/9/2020 1:20:30.033000000 PM,0.068115,0.00293,1.003174
12/9/2020 1:20:30.043000000 PM,0.064941,0.008545,1.004883
12/9/2020 1:20:30.053000000 PM,0.07251,0.013184,1.000977
12/9/2020 1:20:30.063000000 PM,0.067627,0.013916,1.003906
12/9/2020 1:20:30.073000000 PM,0.070068,0.013672,0.999023
12/9/2020 1:20:30.083000000 PM,0.06958,0.006104,1.005371
12/9/2020 1:20:30.093000000 PM,0.069336,0.013428,1.002197
12/9/2020 1:20:30.103000000 PM,0.07251,0.006104,1.001709
12/9/2020 1:20:30.113000000 PM,0.070068,0.012939,0.997803
12/9/2020 1:20:30.123000000 PM,0.072998,0.010498,1.002197
12/9/2020 1:20:30.133000000 PM,0.074707,0.01123,1.006592
12/9/2020 1:20:30.143000000 PM,0.068359,0.009521,1.002197
12/9/2020 1:20:30.163000000 PM,0.073242,0.016113,1.005859
12/9/2020 1:20:30.174000000 PM,0.068604,0.008301,1.00415
12/9/2020 1:20:30.230000000 PM,0.069092,0.006836,0.996826
12/9/2020 1:20:30.239000000 PM,0.069336,0.010254,0.996826
12/9/2020 1:20:30.256000000 PM,0.070801,0.009521,1.003906
12/9/2020 1:20:30.265000000 PM,0.069092,0.01123,1.005127
12/9/2020 1:20:30.276000000 PM,0.06665,0.01123,1.005127
12/9/2020 1:20:30.285000000 PM,0.066895,0.011719,1.005615
12/9/2020 1:20:30.297000000 PM,0.071289,0.012451,1.008789
12/9/2020 1:20:30.314000000 PM,0.068848,0.012451,0.99585
12/9/2020 1:20:30.322000000 PM,0.069336,0.012939,0.998291
12/9/2020 1:20:30.334000000 PM,0.068359,0.009766,1.004639
12/9/2020 1:20:30.344000000 PM,0.068848,0.010986,1.003662
12/9/2020 1:20:30.354000000 PM,0.066895,0.008545,1.007324
12/9/2020 1:20:30.364000000 PM,0.069092,0.009277,1.002197
12/9/2020 1:20:30.374000000 PM,0.069336,0.010742,1
12/9/2020 1:20:30.385000000 PM,0.070068,0.012451,0.99707
12/9/2020 1:20:30.395000000 PM,0.070801,0.009521,0.993896
12/9/2020 1:20:30.405000000 PM,0.067383,0.011475,1.010498
12/9/2020 1:20:30.415000000 PM,0.065918,0.009766,1.009766
12/9/2020 1:20:30.428000000 PM,0.069092,0.009033,1.000977
12/9/2020 1:20:30.439000000 PM,0.069092,0.016602,1.002686
12/9/2020 1:20:30.454000000 PM,0.071289,0.010498,0.997559
12/9/2020 1:20:30.462000000 PM,0.068848,0.010498,1.002197
12/9/2020 1:20:30.472000000 PM,0.070312,0.008057,1.005127
12/9/2020 1:20:30.485000000 PM,0.069336,0.011475,1.002441
12/9/2020 1:20:30.494000000 PM,0.068848,0.01001,1.003174
12/9/2020 1:20:30.506000000 PM,0.070312,0.010986,0.996582
12/9/2020 1:20:30.516000000 PM,0.067871,0.01001,0.995361
12/9/2020 1:20:30.527000000 PM,0.066895,0.010498,1.005127
12/9/2020 1:20:30.540000000 PM,0.068604,0.009033,1.002197
12/9/2020 1:20:30.550000000 PM,0.071289,0.01416,1.001221
12/9/2020 1:20:30.560000000 PM,0.066406,0.010254,1.00415
12/9/2020 1:20:30.571000000 PM,0.073486,0.010986,1
12/9/2020 1:20:30.581000000 PM,0.069336,0.008545,0.998535
12/9/2020 1:20:30.592000000 PM,0.069092,0.01001,1.000488
12/9/2020 1:20:30.601000000 PM,0.067627,0.006836,1.002197
12/9/2020 1:20:30.612000000 PM,0.074463,0.015137,0.99585
12/9/2020 1:20:30.624000000 PM,0.069336,0.013672,0.99707
12/9/2020 1:20:30.635000000 PM,0.071045,0.01001,0.999023
12/9/2020 1:20:30.652000000 PM,0.064941,0.010742,0.997314
12/9/2020 1:20:30.660000000 PM,0.074707,0.008789,0.996582
12/9/2020 1:20:30.670000000 PM,0.06958,0.006592,0.995117
12/9/2020 1:20:30.682000000 PM,0.070801,0.006836,0.996826
12/9/2020 1:20:30.692000000 PM,0.072021,0.013184,0.996338
12/9/2020 1:20:30.707000000 PM,0.068604,0.013916,1.002686
12/9/2020 1:20:30.714000000 PM,0.072754,0.009277,1.002197
12/9/2020 1:20:30.725000000 PM,0.069824,0.013672,1.001953
12/9/2020 1:20:30.738000000 PM,0.073242,0.01001,0.999268
12/9/2020 1:20:30.753000000 PM,0.071045,0.011719,0.999512
12/9/2020 1:20:30.762000000 PM,0.064453,0.011719,0.992676
12/9/2020 1:20:30.772000000 PM,0.067383,0.012451,1.000732
12/9/2020 1:20:30.782000000 PM,0.073242,0.008789,0.999756
12/9/2020 1:20:30.794000000 PM,0.068604,0.009766,1.003418
12/9/2020 1:20:30.802000000 PM,0.072998,0.00708,1.006592
12/9/2020 1:20:30.815000000 PM,0.071045,0.006836,1.001709
12/9/2020 1:20:30.826000000 PM,0.070557,0.007568,1.001709
12/9/2020 1:20:30.837000000 PM,0.065918,0.01001,0.998779
12/9/2020 1:20:30.848000000 PM,0.068359,0.013428,1.000977
12/9/2020 1:20:30.858000000 PM,0.068604,0.012939,0.994141
12/9/2020 1:20:30.868000000 PM,0.073242,0.009766,1.002441
12/9/2020 1:20:30.879000000 PM,0.069824,0.012939,0.999268
12/9/2020 1:20:30.894000000 PM,0.067627,0.010498,1.000732
12/9/2020 1:20:30.902000000 PM,0.06958,0.01001,0.99707
12/9/2020 1:20:30.911000000 PM,0.071045,0.010254,1.001709
12/9/2020 1:20:30.922000000 PM,0.068359,0.009521,0.996094
12/9/2020 1:20:30.933000000 PM,0.069824,0.015625,1.006104
12/9/2020 1:20:30.946000000 PM,0.070557,0.008789,0.99707
12/9/2020 1:20:30.956000000 PM,0.071533,0.013672,1.002686
12/9/2020 1:20:30.969000000 PM,0.072021,0.010498,0.993408
12/9/2020 1:20:30.981000000 PM,0.066162,0.005859,0.995117
12/9/2020 1:20:30.996000000 PM,0.069824,0.009033,1.000732
12/9/2020 1:20:31.003000000 PM,0.074219,0.009033,0.990479
12/9/2020 1:20:31.014000000 PM,0.068359,0.012207,1.006592
12/9/2020 1:20:31.030000000 PM,0.068848,0.010498,1.000732
12/9/2020 1:20:31.038000000 PM,0.066406,0.017578,0.999268
12/9/2020 1:20:31.053000000 PM,0.071045,0.007324,1.001221
12/9/2020 1:20:31.061000000 PM,0.071289,0.014404,1.001221
12/9/2020 1:20:31.076000000 PM,0.072266,0.009766,1.003906
12/9/2020 1:20:31.084000000 PM,0.066162,0.01001,1.000732
12/9/2020 1:20:31.099000000 PM,0.072754,0.010254,0.998047
12/9/2020 1:20:31.107000000 PM,0.06543,0.010254,1.007568
12/9/2020 1:20:31.118000000 PM,0.06665,0.011963,0.992432
12/9/2020 1:20:31.133000000 PM,0.073242,0.010742,1.00415
12/9/2020 1:20:31.141000000 PM,0.072998,0.008789,1.003662
12/9/2020 1:20:31.157000000 PM,0.070312,0.01123,1.00708
12/9/2020 1:20:31.165000000 PM,0.068848,0.01001,0.998779
12/9/2020 1:20:31.176000000 PM,0.070557,0.012451,1.008301
12/9/2020 1:20:31.188000000 PM,0.069092,0.008789,1.001709
12/9/2020 1:20:31.198000000 PM,0.070312,0.008057,1.005859
12/9/2020 1:20:31.208000000 PM,0.072754,0.008057,1.002686
12/9/2020 1:20:31.219000000 PM,0.067139,0.011475,0.997559
12/9/2020 1:20:31.234000000 PM,0.071289,0.009277,1.000977
12/9/2020 1:20:31.242000000 PM,0.070312,0.011475,1.000977
12/9/2020 1:20:31.259000000 PM,0.071777,0.011719,0.999756
12/9/2020 1:20:31.267000000 PM,0.072021,0.011475,1.008057
12/9/2020 1:20:31.279000000 PM,0.070801,0.006592,1.002686
12/9/2020 1:20:31.290000000 PM,0.069824,0.010742,1.001709
12/9/2020 1:20:31.300000000 PM,0.069336,0.012939,0.997314
12/9/2020 1:20:31.310000000 PM,0.071533,0.013672,0.992188
12/9/2020 1:20:31.321000000 PM,0.067871,0.011475,1.000488
12/9/2020 1:20:31.330000000 PM,0.070068,0.005371,1.003906
12/9/2020 1:20:31.343000000 PM,0.069336,0.011963,1.000977
12/9/2020 1:20:31.354000000 PM,0.067871,0.009766,1.001221
12/9/2020 1:20:31.366000000 PM,0.071533,0.008545,1.001221
12/9/2020 1:20:31.382000000 PM,0.072021,0.009277,0.998291
12/9/2020 1:20:31.389000000 PM,0.069336,0.011719,1.00293
12/9/2020 1:20:31.400000000 PM,0.06665,0.008789,1.001221
12/9/2020 1:20:31.410000000 PM,0.06958,0.01001,1.000244
12/9/2020 1:20:31.425000000 PM,0.070312,0.008789,1.00293
12/9/2020 1:20:31.433000000 PM,0.068848,0.012939,1.002197
12/9/2020 1:20:31.444000000 PM,0.070557,0.008057,1.001465
12/9/2020 1:20:31.457000000 PM,0.067139,0.009766,1.004883
12/9/2020 1:20:31.468000000 PM,0.063965,0.010742,0.998535
12/9/2020 1:20:31.482000000 PM,0.069336,0.009521,1.000977
12/9/2020 1:20:31.490000000 PM,0.07251,0.009277,1.000488
12/9/2020 1:20:31.502000000 PM,0.072754,0.009277,1.009521
12/9/2020 1:20:31.514000000 PM,0.073975,0.005615,1.00293
12/9/2020 1:20:31.526000000 PM,0.067383,0.009521,0.997803
12/9/2020 1:20:31.534000000 PM,0.068359,0.011963,1.00708
12/9/2020 1:20:31.552000000 PM,0.07373,0.013428,1.001953
12/9/2020 1:20:31.560000000 PM,0.069092,0.011475,1.003174
12/9/2020 1:20:31.571000000 PM,0.072021,0.006836,1.009766
12/9/2020 1:20:31.587000000 PM,0.069824,0.012207,0.99707
12/9/2020 1:20:31.595000000 PM,0.071533,0.009766,0.998779
12/9/2020 1:20:31.605000000 PM,0.069092,0.009521,1.001709
12/9/2020 1:20:31.615000000 PM,0.067627,0.009033,0.998779
12/9/2020 1:20:31.625000000 PM,0.072021,0.01123,1.003174
12/9/2020 1:20:31.636000000 PM,0.069336,0.007324,1.00293
12/9/2020 1:20:31.646000000 PM,0.068359,0.015137,1.001953
12/9/2020 1:20:31.657000000 PM,0.072266,0.008301,1.00293
12/9/2020 1:20:31.669000000 PM,0.070557,0.007812,1.006592
12/9/2020 1:20:31.685000000 PM,0.069824,0.015625,1.010986
12/9/2020 1:20:31.693000000 PM,0.070801,0.011475,0.999268
12/9/2020 1:20:31.704000000 PM,0.069336,0.009277,1.000977
12/9/2020 1:20:31.715000000 PM,0.072266,0.006592,1.000244
12/9/2020 1:20:31.725000000 PM,0.072266,0.011963,1.000732
12/9/2020 1:20:31.735000000 PM,0.070557,0.007568,0.996582
12/9/2020 1:20:31.748000000 PM,0.071045,0.01001,1.002441
12/9/2020 1:20:31.760000000 PM,0.070312,0.009766,0.998291
12/9/2020 1:20:31.771000000 PM,0.070312,0.010742,0.999512
12/9/2020 1:20:31.781000000 PM,0.070557,0.013916,1.00293
12/9/2020 1:20:31.792000000 PM,0.069824,0.014893,1.003906
12/9/2020 1:20:31.807000000 PM,0.074463,0.005371,1.001221
12/9/2020 1:20:31.815000000 PM,0.071777,0.01001,0.999756
12/9/2020 1:20:31.830000000 PM,0.072266,0.009521,0.996094
12/9/2020 1:20:31.838000000 PM,0.070068,0.012207,0.996826
12/9/2020 1:20:31.848000000 PM,0.071777,0.009277,1
12/9/2020 1:20:31.858000000 PM,0.068604,0.009766,1.00708
12/9/2020 1:20:31.871000000 PM,0.067871,0.011475,1.004883
12/9/2020 1:20:31.881000000 PM,0.07251,0.010742,0.997559
12/9/2020 1:20:31.891000000 PM,0.065918,0.010986,1.003662
12/9/2020 1:20:31.903000000 PM,0.068848,0.010742,1.003662
12/9/2020 1:20:31.913000000 PM,0.071045,0.013184,0.998535
12/9/2020 1:20:31.923000000 PM,0.070312,0.012207,1.003662
12/9/2020 1:20:31.933000000 PM,0.075439,0.009277,0.997314
12/9/2020 1:20:31.945000000 PM,0.067383,0.010986,1.002686
12/9/2020 1:20:31.953000000 PM,0.070557,0.012939,1.005859
12/9/2020 1:20:31.965000000 PM,0.071289,0.008545,1.000244
12/9/2020 1:20:31.975000000 PM,0.071533,0.010254,1.002686
12/9/2020 1:20:31.986000000 PM,0.070068,0.009033,1.001465
12/9/2020 1:20:31.995000000 PM,0.069824,0.007568,1.000244
12/9/2020 1:20:32.012000000 PM,0.069336,0.012695,0.999023
12/9/2020 1:20:32.020000000 PM,0.067627,0.006836,1.000732
12/9/2020 1:20:32.031000000 PM,0.069092,0.009521,1.003418
12/9/2020 1:20:32.041000000 PM,0.071533,0.006104,0.99707
12/9/2020 1:20:32.052000000 PM,0.069824,0.011963,1.003418
12/9/2020 1:20:32.062000000 PM,0.071777,0.012695,1.005127
12/9/2020 1:20:32.074000000 PM,0.072266,0.010498,1.001221
12/9/2020 1:20:32.086000000 PM,0.065918,0.010254,0.997803
12/9/2020 1:20:32.096000000 PM,0.073242,0.008057,0.999512
12/9/2020 1:20:32.106000000 PM,0.068604,0.012451,0.999268
12/9/2020 1:20:32.119000000 PM,0.067383,0.009766,0.997803
12/9/2020 1:20:32.132000000 PM,0.068359,0.009277,0.994141
12/9/2020 1:20:32.140000000 PM,0.070801,0.01001,0.996338
12/9/2020 1:20:32.152000000 PM,0.070068,0.01001,1.003906
12/9/2020 1:20:32.163000000 PM,0.068848,0.008301,1.003906
12/9/2020 1:20:32.180000000 PM,0.070557,0.012207,0.997803
12/9/2020 1:20:32.188000000 PM,0.069336,0.011719,0.998047
12/9/2020 1:20:32.199000000 PM,0.069336,0.010742,1.000977
12/9/2020 1:20:32.214000000 PM,0.069824,0.007812,0.997803
12/9/2020 1:20:32.222000000 PM,0.066895,0.011963,1.00293
12/9/2020 1:20:32.233000000 PM,0.071289,0.01123,0.999023
